,adaptor_angle,base_diameter,base_type,blind_hole,bolt_pattern_long,bolt_pattern_wide,component_group_id,component_id,component_type_id,connection_type_id,connection_type_id_1,connection_type_id_2,connection_type_id_3,connection_type_id_4,corresponding_shell,coupling_class,diameter,drop_length,elbow_angle,end_form_id_1,end_form_id_2,end_form_id_3,end_form_id_4,extension_length,groove,head_diameter,height_over_tube,hex_nut_size,hex_size,hose_diameter,intended_nut_pitch,intended_nut_thread,length,length_1,length_2,length_3,length_4,material,mj_class_code,mj_plug_class_code,nominal_size_1,nominal_size_2,nominal_size_3,nominal_size_4,orientation,outside_shape,overall_length,part_name,plating,plug_diameter,seat_angle,shoulder_diameter,thickness,thread_pitch,thread_pitch_1,thread_pitch_2,thread_pitch_3,thread_pitch_4,thread_size,thread_size_1,thread_size_2,thread_size_3,thread_size_4,type,unique_feature,weight
1711,,,,,58.72,30.18,straight,C-0147,CP-003,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,45.0,,,,,,,,,,,,Yes,1.3
1712,,,,,88.9,50.8,straight,C-0150,CP-003,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,16.0,,,,,,,,,,,,No,0.105
1713,,,,,58.7,30.2,straight,C-0154,CP-002,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,MJ-003,,,,,,Yes,,,,,,,,36.5,,,,,,,,,,,,No,0.972
1714,,,,,58.72,30.18,straight,C-0156,CP-002,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,MJ-001,,,,,,Yes,,,,,,,,50.0,,,,,,,,,,,,Yes,1.251
1715,,,,,50.8,23.8,straight,C-0157,CP-002,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,MJ-003,,,,,,Yes,,,,,,,,36.5,,,,,,,,,,,,No,0.801
1716,,,,,50.8,,straight,C-0158,CP-004,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,9.52,,,,,,,,,,,,No,0.097
1717,,,,,152.4,92.1,straight,C-0162,CP-003,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,25.0,,,,,,,,,,,,No,2.725
1718,,,,,38.1,,straight,C-0166,CP-004,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,16.0,,,,,,,,,,,,No,0.11
1719,,,,,52.38,,straight,C-0170,CP-004,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,16.0,,,,,,,,,,,,No,0.09
1720,,,,,57.15,,straight,C-0172,CP-004,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,9.27,,,,,,,,,,,,No,0.191
1721,,,,,88.9,50.8,straight,C-0174,CP-002,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,MJ-003,,,,,,Yes,,,,,,,,36.5,,,,,,,,,,,,No,2.07
1722,,,,,52.37,26.19,straight,C-0190,CP-002,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,MJ-003,,,,,,Yes,,,,,,,,65.0,,,,,,,,,,,,Yes,1.035
1723,,,,,94.0,,straight,C-0191,CP-004,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,15.8,,,,,,,,,,,,No,0.407
1724,,,,,77.8,42.9,straight,C-0193,CP-003,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,24.5,,,,,,,,,,,,No,0.625
1725,,,,,92.08,,straight,C-0202,CP-004,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,12.5,,,,,,,,,,,,No,0.278
1726,,,,,58.72,30.18,straight,C-0205,CP-002,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,MJ-003,,,,,,Yes,,,,,,,,63.0,,,,,,,,,,,,Yes,0.807
1727,,,,,66.68,31.75,straight,C-0219,CP-001,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,25.0,,,,,,,,,,,,Yes,1.171
1728,,,,,66.7,31.8,straight,C-0220,CP-001,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,25.0,,,,,,,,,,,,Yes,0.97
1729,,,,,57.15,27.76,straight,C-0221,CP-001,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,25.0,,,,,,,,,,,,Yes,0.795
1730,,,,,57.2,,straight,C-0229,CP-004,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,9.27,,,,,,,,,,,,No,0.18
1731,,,,,82.6,,straight,C-0231,CP-004,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,6.0,,,,,,,,,,,,No,0.23
1732,,,,,,,straight,C-0237,CP-006,,,,,,,,,,,,,,,,Yes,50.8,,,,,,,,,,,,,,,,,,,No,,,,,,,,8.0,,,,,,,,,,,,No,0.172
1733,,,,,152.4,92.1,straight,C-0244,CP-003,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,19.05,,,,,,,,,,,,No,2.127
1734,,,,,38.1,,straight,C-0246,CP-004,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,12.0,,,,,,,,,,,,No,0.08
1735,,,,,120.65,69.85,straight,C-0247,CP-003,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,24.64,,,,,,,,,,,,No,2.25
1736,,,,,130.2,77.8,straight,C-0250,CP-003,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,28.0,,,,,,,,,,,,No,2.46
1737,,,,,106.4,61.9,straight,C-0268,CP-003,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,36.5,,,,,,,,,,,,No,2.91
1738,,,,,120.7,69.9,straight,C-0275,CP-003,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,36.5,,,,,,,,,,,,No,3.268
1739,,,,,52.4,,straight,C-0292,CP-004,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,12.0,,,,,,,,,,,,No,0.115
1740,,,,,125.0,,straight,C-0295,CP-004,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,15.0,,,,,,,,,,,,No,0.53
1741,,,,,106.4,61.9,straight,C-0306,CP-003,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,24.6,,,,,,,,,,,,No,1.062
1742,,,,,85.7,85.7,straight,C-0325,CP-003,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,16.0,,,,,,,,,,,,No,1.44
1743,,,,,,,straight,C-0332,CP-006,,,,,,,,,,,,,,,,No,41.28,,,,,,,,,,,,,,,,,,,No,,17.53,,,,,,8.76,,,,,,,,,,,,No,0.008
1744,,,,,,,straight,C-0333,CP-006,,,,,,,,,,,,,,,,Yes,53.98,,,,,,,,,,,,,,,,,,,No,,,,,,,,10.29,,,,,,,,,,,,No,0.136
1745,,,,,,,straight,C-0334,CP-006,,,,,,,,,,,,,,,,Yes,47.63,,,,,,,,,,,,,,,,,,,No,,,,,,,,9.53,,,,,,,,,,,,No,0.104
1746,,,,,,,straight,C-0335,CP-006,,,,,,,,,,,,,,,,Yes,44.45,,,,,,,,,,,,,,,,,,,No,,,,,,,,8.0,,,,,,,,,,,,No,0.09
1747,,,,,57.2,27.8,straight,C-0342,CP-002,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,MJ-003,,,,,,Yes,,,,,,,,50.0,,,,,,,,,,,,No,1.589
1748,,,,,52.37,26.19,straight,C-0343,CP-003,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,36.0,,,,,,,,,,,,No,0.813
1749,,,,,106.38,61.93,straight,C-0344,CP-003,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,18.0,,,,,,,,,,,,No,1.297
1750,,,,,58.7,30.2,straight,C-0359,CP-002,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,MJ-003,,,,,,Yes,,,,,,,,36.5,,,,,,,,,,,,No,1.044
1751,,,,,58.72,30.18,straight,C-0360,CP-003,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,45.0,,,,,,,,,,,,Yes,1.325
1752,,,,,56.0,,straight,C-0362,CP-004,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,20.0,,,,,,,,,,,,No,0.32
1753,,,,,,,straight,C-0370,CP-006,,,,,,,,,,,,,,,,Yes,127.0,,,,,,,,,,,,,,,,,,,No,,25.4,,,,,,11.5,,,,,,,,,,,,No,0.596
1754,,,,,77.77,42.88,straight,C-0380,CP-003,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,16.0,,,,,,,,,,,,Yes,0.928
1755,,,,,82.56,,straight,C-0385,CP-004,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,25.0,,,,,,,,,,,,Yes,0.732
1756,,,,,,,straight,C-0392,CP-006,,,,,,,,,,,,,,,,Yes,44.45,,,,,,,,,,,,,,,,,,,No,,28.0,,,,,,14.2,,,,,,,,,,,,No,0.14
1757,,,,,50.8,,straight,C-0398,CP-004,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,9.5,,,,,,,,,,,,No,0.078
1758,,,,,88.9,50.8,straight,C-0400,CP-003,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,28.0,,,,,,,,,,,,No,1.547
1759,,,,,77.77,42.88,straight,C-0403,CP-003,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,37.0,,,,,,,,,,,,No,2.59
1760,,,,,120.65,69.85,straight,C-0406,CP-003,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,24.0,,,,,,,,,,,,No,2.199
1761,,,,,73.02,,straight,C-0423,CP-004,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,10.0,,,,,,,,,,,,No,0.16
1762,,,,,57.15,,straight,C-0434,CP-004,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,9.72,,,,,,,,,,,,No,0.191
1763,,,,,52.37,26.19,straight,C-0450,CP-002,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,MJ-001,,,,,,Yes,,,,,,,,28.0,,,,,,,,,,,,No,0.496
1764,,,,,58.7,30.2,straight,C-0451,CP-002,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,MJ-001,,,,,,Yes,,,,,,,,28.0,,,,,,,,,,,,No,0.693
1765,,,,,69.9,35.7,straight,C-0452,CP-002,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,MJ-001,,,,,,Yes,,,,,,,,28.0,,,,,,,,,,,,No,0.94
1766,,,,,77.8,42.9,straight,C-0453,CP-002,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,MJ-001,,,,,,Yes,,,,,,,,28.0,,,,,,,,,,,,No,1.094
1767,,,,,,,straight,C-0456,CP-007,,,,,,,,,,,,,,,,No,50.8,,,,,,,,,,,,,MJ-001,,,,,,No,,,,,,,,14.2,,,,,,,,,,,,No,0.175
1768,,,,,,,straight,C-0457,CP-007,,,,,,,,,,,,,,,,Yes,44.45,,,,,,,,,,,,,MJ-001,,,,,,No,,28.0,,,,,,14.2,,,,,,,,,,,,No,0.14
1769,,,,,,,straight,C-0458,CP-007,,,,,,,,,,,,,,,,Yes,50.8,,,,,,,,,,,,,MJ-001,,,,,,No,,,,,,,,14.2,,,,,,,,,,,,No,0.158
1770,,,,,,,straight,C-0459,CP-007,,,,,,,,,,,,,,,,Yes,50.8,,,,,,,,,,,,,MJ-001,,,,,,No,,28.0,,,,,,14.2,,,,,,,,,,,,No,0.175
1771,,,,,,,straight,C-0460,CP-007,,,,,,,,,,,,,,,,Yes,60.32,,,,,,,,,,,,,MJ-001,,,,,,No,,28.0,,,,,,14.2,,,,,,,,,,,,No,0.21
1772,,,,,,,straight,C-0461,CP-007,,,,,,,,,,,,,,,,Yes,71.42,,,,,,,,,,,,,MJ-001,,,,,,No,,28.0,,,,,,14.2,,,,,,,,,,,,No,0.403
1773,,,,,,,straight,C-0462,CP-007,,,,,,,,,,,,,,,,Yes,71.42,,,,,,,,,,,,,MJ-001,,,,,,No,,28.0,,,,,,14.2,,,,,,,,,,,,No,0.28
1774,,,,,,,straight,C-0463,CP-007,,,,,,,,,,,,,,,,Yes,82.55,,,,,,,,,,,,,MJ-003,,,,,,No,,,,,,,,14.2,,,,,,,,,,,,No,0.613
1775,,,,,79.38,36.5,straight,C-0465,CP-002,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,MJ-001,,,,,,Yes,,,,,,,,28.0,,,,,,,,,,,,No,1.347
1776,,,,,52.37,26.19,straight,C-0466,CP-002,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,MJ-001,,,,,,Yes,,,,,,,,28.0,,,,,,,,,,,,No,0.482
1777,,,,,50.8,,straight,C-0468,CP-004,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,8.74,,,,,,,,,,,,No,0.09
1778,,,,,76.2,,straight,C-0471,CP-004,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,16.0,,,,,,,,,,,,No,
1779,,,,,62.0,,straight,C-0479,CP-004,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,10.0,,,,,,,,,,,,No,0.06
1780,,,,,38.1,,straight,C-0480,CP-004,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,10.0,,,,,,,,,,,,No,
1781,,,,,,,straight,C-0485,CP-006,,,,,,,,,,,,,,,,Yes,60.35,,,,,,,,,,,,,,,,,,,No,,28.0,,,,,,8.0,,,,,,,,,,,,No,0.32
1782,,,,,,,straight,C-0492,CP-006,,,,,,,,,,,,,,,,Yes,60.32,,,,,,,,,,,,,,,,,,,No,,,,,,,,8.8,,,,,,,,,,,,No,0.154
1783,,,,,,,straight,C-0498,CP-006,,,,,,,,,,,,,,,,Yes,50.8,,,,,,,,,,,,,,,,,,,No,,,,,,,,8.0,,,,,,,,,,,,No,0.172
1784,,,,,,,straight,C-0500,CP-006,,,,,,,,,,,,,,,,Yes,71.37,,,,,,,,,,,,,,,,,,,No,,,,,,,,9.52,,,,,,,,,,,,No,0.207
1785,,,,,82.56,,straight,C-0509,CP-004,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,15.0,,,,,,,,,,,,No,0.345
1786,,,,,82.56,,straight,C-0510,CP-004,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,14.0,,,,,,,,,,,,Yes,0.3
1787,,,,,,,straight,C-0532,CP-006,,,,,,,,,,,,,,,,Yes,71.4,,,,,,,,,,,,,,,,,,,No,,,,,,,,9.6,,,,,,,,,,,,No,0.229
1788,,,,,91.0,,straight,C-0538,CP-004,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,28.0,,,,,,,,,,,,Yes,0.91
1789,,,,,,,straight,C-0543,CP-006,,,,,,,,,,,,,,,,Yes,71.4,,,,,,,,,,,,,,,,,,,No,,,,,,,,9.53,,,,,,,,,,,,No,0.224
1790,,,,,52.4,26.2,straight,C-0546,CP-001,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,15.0,,,,,,,,,,,,Yes,1.201
1791,,,,,50.8,23.8,straight,C-0551,CP-003,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,23.0,,,,,,,,,,,,No,0.442
1792,,,,,152.4,92.1,straight,C-0554,CP-003,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,19.05,,,,,,,,,,,,No,2.377
1793,,,,,88.9,50.8,straight,C-0568,CP-002,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,MJ-001,,,,,,Yes,,,,,,,,28.0,,,,,,,,,,,,No,1.469
1794,,,,,,,straight,C-0573,CP-006,,,,,,,,,,,,,,,,No,60.5,,,,,,,,,,,,,,,,,,,No,,,,,,,,8.8,,,,,,,,,,,,No,0.192
1795,,,,,,,straight,C-0591,CP-006,,,,,,,,,,,,,,,,Yes,66.0,,,,,,,,,,,,,,,,,,,No,,,,,,,,8.0,,,,,,,,,,,,Yes,0.161
1796,,,,,52.4,26.2,straight,C-0599,CP-003,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,22.35,,,,,,,,,,,,No,0.447
1797,,,,,52.4,26.19,straight,C-0601,CP-003,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,22.0,,,,,,,,,,,,No,0.424
1798,,,,,52.4,26.2,straight,C-0602,CP-002,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,MJ-003,,,,,,Yes,,,,,,,,36.5,,,,,,,,,,,,No,0.752
1799,,,,,62.0,,straight,C-0606,CP-004,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,8.0,,,,,,,,,,,,No,0.129
1800,,,,,106.38,61.93,straight,C-0612,CP-003,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,45.0,,,,,,,,,,,,Yes,4.076
1801,,,,,106.4,61.9,straight,C-0618,CP-003,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,15.9,,,,,,,,,,,,No,0.955
1802,,,,,66.7,31.8,straight,C-0619,CP-002,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,MJ-003,,,,,,Yes,,,,,,,,36.5,,,,,,,,,,,,No,1.455
1803,,,,,,,straight,C-0621,CP-007,,,,,,,,,,,,,,,,Yes,71.42,,,,,,,,,,,,,MJ-003,,,,,,No,,36.5,,,,,,9.53,,,,,,,,,,,,No,0.56
1804,,,,,,,straight,C-0622,CP-006,,,,,,,,,,,,,,,,Yes,84.12,,,,,,,,,,,,,,,,,,,No,,19.5,,,,,,9.53,,,,,,,,,,,,No,0.435
1805,,,,,,,straight,C-0628,CP-006,,,,,,,,,,,,,,,,Yes,44.45,,,,,,,,,,,,,,,,,,,No,,12.7,,,,,,8.0,,,,,,,,,,,,No,0.5
1806,,,,,69.9,35.7,straight,C-0632,CP-003,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,36.5,,,,,,,,,,,,No,1.368
1807,,,,,106.4,61.9,straight,C-0652,CP-003,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,15.9,,,,,,,,,,,,No,0.955
1808,,,,,,,straight,C-0653,CP-006,,,,,,,,,,,,,,,,Yes,38.1,,,,,,,,,,,,,,,,,,,No,,12.7,,,,,,6.7,,,,,,,,,,,,No,0.061
1809,,,,,52.37,26.19,straight,C-0679,CP-003,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,32.0,,,,,,,,,,,,No,0.474
1810,,,,,102.4,,straight,C-0698,CP-004,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,8.0,,,,,,,,,,,,No,0.229
1811,,,,,,,straight,C-0703,CP-006,,,,,,,,,,,,,,,,Yes,41.28,,,,,,,,,,,,,,,,,,,No,,,,,,,,14.22,,,,,,,,,,,,No,0.15
1812,,,,,,,straight,C-0709,CP-006,,,,,,,,,,,,,,,,Yes,38.1,,,,,,,,,,,,,,,,,,,No,,,,,,,,6.73,,,,,,,,,,,,No,0.085
1813,,,,,66.65,66.65,straight,C-0722,CP-003,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,12.0,,,,,,,,,,,,No,0.72
1814,,,,,74.63,,straight,C-0732,CP-004,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,10.0,,,,,,,,,,,,No,0.256
1815,,,,,106.4,61.9,straight,C-0734,CP-003,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,18.0,,,,,,,,,,,,No,1.26
1816,,,,,106.4,61.9,straight,C-0737,CP-003,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,35.0,,,,,,,,,,,,No,3.0
1817,,,,,56.2,,straight,C-0739,CP-004,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,19.0,,,,,,,,,,,,Yes,0.258
1818,,,,,,,straight,C-0741,CP-006,,,,,,,,,,,,,,,,Yes,50.8,,,,,,,,,,,,,,,,,,,No,,,,,,,,8.24,,,,,,,,,,,,No,0.14
1819,,,,,,,straight,C-0747,CP-006,,,,,,,,,,,,,,,,Yes,53.98,,,,,,,,,,,,,,,,,,,No,,28.0,,,,,,14.2,,,,,,,,,,,,No,0.224
1820,,,,,,,straight,C-0748,CP-006,,,,,,,,,,,,,,,,Yes,47.63,,,,,,,,,,,,,,,,,,,No,,28.0,,,,,,14.2,,,,,,,,,,,,No,0.187
1821,,,,,57.2,,straight,C-0750,CP-004,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,9.27,,,,,,,,,,,,No,0.191
1822,,,,,110.0,110.0,straight,C-0761,CP-003,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,16.0,,,,,,,,,,,,No,1.372
1823,,,,,86.0,,straight,C-0778,CP-004,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,10.0,,,,,,,,,,,,No,0.265
1824,,,,,66.7,31.8,straight,C-0782,CP-001,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,20.0,,,,,,,,,,,,No,0.788
1825,,,,,57.15,,straight,C-0787,CP-004,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,9.27,,,,,,,,,,,,No,0.07
1826,,,,,120.7,69.9,straight,C-0792,CP-003,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,24.6,,,,,,,,,,,,No,2.52
1827,,,,,106.38,61.93,straight,C-0799,CP-003,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,16.0,,,,,,,,,,,,No,1.343
1828,,,,,88.9,50.8,straight,C-0808,CP-002,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,MJ-001,,,,,,Yes,,,,,,,,28.0,,,,,,,,,,,,No,1.545
1829,,,,,98.42,,straight,C-0819,CP-004,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,12.3,,,,,,,,,,,,No,0.272
1830,,,,,,,straight,C-0829,CP-007,,,,,,,,,,,,,,,,Yes,60.32,,,,,,,,,,,,,MJ-003,,,,,,No,,,,,,,,8.0,,,,,,,,,,,,No,0.32
1831,,,,,69.85,,straight,C-0836,CP-004,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,15.09,,,,,,,,,,,,No,
1832,,,,,120.0,120.0,straight,C-0840,CP-003,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,19.05,,,,,,,,,,,,No,2.447
1833,,,,,75.0,,straight,C-0846,CP-004,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,10.0,,,,,,,,,,,,No,0.4
1834,,,,,75.0,,straight,C-0850,CP-004,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,12.0,,,,,,,,,,,,No,0.7
1835,,,,,127.0,,straight,C-0875,CP-004,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,16.0,,,,,,,,,,,,No,0.765
1836,,,,,120.65,69.85,straight,C-0880,CP-002,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,MJ-002,,,,,,Yes,,,,,,,,36.5,,,,,,,,,,,,No,4.378
1837,,,,,130.18,77.77,straight,C-0881,CP-002,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,MJ-002,,,,,,Yes,,,,,,,,32.7,,,,,,,,,,,,No,3.713
1838,,,,,76.2,,straight,C-0894,CP-004,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,8.0,,,,,,,,,,,,No,0.156
1839,,,,,,,straight,C-0917,CP-006,,,,,,,,,,,,,,,,Yes,84.12,,,,,,,,,,,,,,,,,,,No,,,,,,,,9.52,,,,,,,,,,,,No,0.286
1840,,,,,57.15,27.76,straight,C-0927,CP-001,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,22.0,,,,,,,,,,,,Yes,0.765
1841,,,,,66.68,31.75,straight,C-0940,CP-003,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,27.0,,,,,,,,,,,,No,0.851
1842,,,,,57.15,27.76,straight,C-0941,CP-001,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,24.0,,,,,,,,,,,,No,0.81
1843,,,,,57.15,27.76,straight,C-0942,CP-003,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,24.0,,,,,,,,,,,,No,0.665
1844,,,,,50.8,23.8,straight,C-0944,CP-001,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,19.0,,,,,,,,,,,,No,0.493
1845,,,,,66.7,31.8,straight,C-0946,CP-001,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,27.0,,,,,,,,,,,,No,1.022
1846,,,,,57.15,27.76,straight,C-0959,CP-001,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,25.0,,,,,,,,,,,,No,0.748
1847,,,,,57.15,27.76,straight,C-0960,CP-003,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,24.0,,,,,,,,,,,,No,0.691
1848,,,,,50.8,23.8,straight,C-0961,CP-003,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,19.0,,,,,,,,,,,,No,0.412
1849,,,,,158.8,,straight,C-0966,CP-004,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,38.0,,,,,,,,,,,,Yes,1.535
1850,,,,,66.68,31.75,straight,C-0970,CP-001,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,Yes,,52.0,,,,,,27.0,,,,,,,,,,,,No,0.001
